○○적 또는 ○○○ 등을 노골적으로 대놓고 표현했구나...돈에 눈이 멀어버리면...○마(?) 귀신이 다시 등장한다...,4,곤지암
게 쓰레기 졸라 유치하다,0,곤지암
예고편은 진짜 잘 만들었다~   하지만 막상 보니 무섭지도 않고 귀신도 외국귀신 페러디 해놓은거 같아서 긴장감도 떨어지고   초중반 까지는 좋았는데...   가면 갈수록 공포를 억지로 조성하려는 느낌과 함께 마지막을 어떻게 끝내야할지 몰라 급하게 끝낸 느낌...,5,곤지암
초반15분 버리고 중간부터 보라고 누가 꿀팁줬으면 평점 더 높게 쓸수 있었는데 아쉽. 호러매니아라면 꼭보시라 추천 전지적 귀신시점 등장인물 싹다 처리하라고 귀신 진심 응원해보긴 처음임 이런거 처음이야! 20년전 블레어위치랑 같은 형식이면서도 색다르다  여자랑 같이보고 영화속 귀신흉내 내주면 거품문다 참고하셈 늦은밤 혼자 불끄고 감상해도 나름 쫄깃함     <스포> 귀신이 예쁨..  -.- 귀신피부가 꿀 .. 평점1점+,8,곤지암
킬링타임용 공포영화로 나쁘지않네요. 개인의 성격과 경험에 따라 유치할수도있겠지만 전 재미있게봤습니다.  작품성 스토리 따질려면 그냥 다큐나보세요들 ㅋㅋㅋㅋㅋㅋ 극장에서 볼 가치는 있습니다.,6,곤지암
노잼,1,곤지암
돌았네~ 존나 지루한데~ 간만에  무섭긴했다~ 집에 불다끄고  혼자보길 추천한다 여튼 색다르긴하다,7,곤지암
보는 내가 손발 오그라드네 개 ssip 노잼,0,곤지암
그닥 무섭진 않음.,3,곤지암
기대 이상인데? 개꿀잼,10,곤지암
무서운장면 하나도없는데도 .. 지들끼리 겁먹은걸 마치 공포스러운것으로  포장하려는 억지연출...뭔 이딴영화가 다있냐 .. 시간이 아깝다..진짜 욕나온다 ..어디가서 공포영화라고 명함 내밀지마라..,0,곤지암
무섭? 공포? 그동안 한국영화가 많이 발전했다고 생각했는데 시간 아깝고 뭐 이딴 영화가 있나... 절대 보지 말것 인생낭비... 아니다 나만 당할 수 없지  별점 보지 말고 정말 무서워요 ㅋㅋㅋ,10,곤지암
에효 시간이 아깝다...,1,곤지암
200만이 각200원씩에 봤으면 ᆢ대박 영활세 !,4,곤지암
화면가득 니들 공포에 질린 얼굴 볼라고 우리가 영화를 보냐?뭔일이 일어나고 있는지 관객들도 봐야될것아냐!! 영화 진짜 지랄같이 만들었네~~아고 내돈 370원도 아깝네~ㅉㅉ,0,곤지암
진짜. 솔직히 한국 공포영화중에 이렇게 소재별로인건 정말 오랜만인듯; 지들끼리 소리지르고 정신없이 우왕자왕 심지어 무섭지도않어 효과음만크고 진짜최악임ㅉㅉ,10,곤지암
"일단은 재미있게 잘 봤구요. 먼저 아쉬운점이 있다면, 외국 패이큐 다큐 형식이 약간은 영향을 미친 부분인데, 구체적으로 말해서 우리 나라의 정신병원 정서에 맞추어서 귀신도 우리의 정서에 맞게  한국적 모습의 귀신이 나왔으면 하는 부분이 아쉬웠습니다. 제가 70에서 80프로 정도, 후반부 까지 보고 평가를 하는 거기 때문에.... 귀신이라고 하기 보다는 좀비 쪽에 가까운거 같구요. 개인적으로 귀신이 환자복이나 흰 소복, 얼굴 모습도 한국적 공포로 섬뜩하게 꾸몄으면  하는 바램이었습니다 한편으로는 스마트폰의 발달, 최첨단 카메라 도구적 기술을 이용해 청년들이 폐가로 들어가  귀신의 존재를 캐내는 발상은 먼저 나왔던 공포영화로는 생각지 못했던  획기적인 발상, 아이디어로 소재가 좋았던거 같습니다. 아무래도 기술이 발달하니까 말이죠. ^^",8,곤지암
"파운드 푸티지, 페이크 다큐.. 이런 스타일 싫어하는데,, 이건 꽤 무섭네.‘알포인트’ 이후 가장 오싹했다.",7,곤지암
음...,5,곤지암
토렌트에 떳더라 그래서 다운받아 봤어 근데 잼없어  이걸보고 무섭다고 하면 안되지  초반 중반 후반 계속 면상만 보다가 끝에 깔짝 귀신면상 나오고 끝나더라 곡성봐라 그게 더 무섭다,0,곤지암
내가 왠만해선 5점이하로 안주는데.. 진짜 해도 너무하네... 이 영화는 그냥 옆집 개가 돼지뼈  맛있게 핥고 씹어먹는걸 세상에 있는 모든 수단과 방법을 다 동원해서  마케팅해서 사람들이 돈주고 보게  만든 것과 다를게 없음... 배우들 연기를 칭찬하고 싶어도  할수 없게 만든 연출력에 찬사를  보내면서 1점은 줄수 있을 듯.. 진짜 관객을 우롱하기 위해 만든거면 이건 진짜 인정~ 8점도 드릴수 있음.. 사람들의 정보의 홍수속에서 다수의 사람들이 옳다하면 그게 옳은가보다 하고 믿게되는 심리를 마케팅에 빚대서 대충 만들고 있는 돈으로는 마케팅  존나게 해대면 사람들이 보러올까  안올까를 실험하기 위한 영화였길  마음속으로 빌어본다... 진짜 그렇다면 그럼 감독 인정... 그게 아니라면 진짜 이 ㄱㅅㄲ.... 다신 영화같은거 만들지 마라..... 돈내고 본사람들 우롱하는 것도  참 가지가지다...,1,곤지암
엔딩이 많이 아쉽지만 이런 장르 매니아로서 봤을 때 꽤 잘 만들었다. 밤에 보는데 은근 긴장되더라.,7,곤지암
ㅋㅋㅋ이걸 돈주고 200만이나 봤다고?? 내용이 뭐여 무서운것도 한 두어개 나오고.. 이렇게 스토리가 없는 공포 영화 오랫만이네...B급도 아닌 C급영화 ㅋㅋㅋ 공포영화라 부르는것도 이해안됨 다큐냐..ㅋㅋ,0,곤지암
최악,0,곤지암
정말 안 무섭고 재미없다. 콧구멍만 보임,0,곤지암
"이런영화를 200만넘게 봤다는게 아이러니다,,,",0,곤지암
파노라말 액티버티 흉내와 전형적인 깜짝놀래키기 수법에 국내 최초 캠영화에 곤지암이라는 최고의 공포 장소 이용해먹기가 잘먹혀들어서 ‘나도 좀 볼까?’ 흥행 몰이에 성공! 시끄럽고 배우들끼리의 난리법석 소란떨기만 무성한 재미 흥미가 무색한 실패작,1,곤지암
???,1,곤지암
뭥미? 저거끼리 싸우고 소리만 냅다 지르다가 끝나네 홍보는 어지간히 여기저기 난리더만 무섭다는 사람  만나면 때려주고 싶다,1,곤지암
콧구멍만 보다가 끝났다....후반부는 솔직히 무서웠다...,5,곤지암
실평점 7. 새로운 시도가 무리 없이 안착. 무섭다기보단 흥미롭다.,10,곤지암
영화관에서 개봉됬다는게 더 무서움....,1,곤지암
개이버  평점 알바 조작 제대로네 공포 영화 지루한 적 첨이다,1,곤지암
ㅡㅡ,1,곤지암
정말 재미  없고 소리만 지르다  끝난영화,1,곤지암
아까운소재 날렸네요 정말기대하고 본건데 왕왕실망입니다 이야기를 시작했으면 끝을 맺어야지 그냥 허무하게 끝나니까 어이가없습니다    기담 너무 무섭게 봐서 이번영화 엄청 기대했는데 정말 실망이네요,1,곤지암
"개인적으로 이런 1인칭 카메라 시점 영화를 좋아하지 않는다... 공포적인 분위기는 제법 잘 살린거 같긴하다... 쫄깃한 장면들도 좀 있고... 나쁘진 않았지만, 1인칭 영화치고 완성도가 높은 영화를 찿기 힘든거 같다... 동서양 영화를 다 봐도...",5,곤지암
곤지암 정신병원 소유주께 보여드리고 싶다. 이영화 때문에 매각안될일은 없을꺼에요 걱정마세요.,1,곤지암
전설의고향이 백배는 더 무서움,0,곤지암
"정말 말이안나온다, 시간이아깝다",0,곤지암
어이가 없네 존나 보다 졸다가 일어난건 첨이네 이게 공포영화냐? 천조국 공포영화좀 처 배우고 만들어라 3류 C급영화임 ㅅㅂ 내돈 야한거나 확 늘려주던가,1,곤지암
안본 놈들 댓글좀 달지 마라. 댓글보고 밤에 혼자봤다가.... 무서웠다. 10년 안에본 공포중 제일 무서웠음.,10,곤지암
귀신들려서 씨브싸브쓰부 하는 그장면 웃겨서 죽는줄 ㅋㅋㅋㅋ 여자 얼굴도 웃기구 ㅋㅋㅋ 한참을 웃었다 ㅋㅋㅋㅋ 이게 공포영화냐 개그영화냐 ㅋㅋㅋ,1,곤지암
무섭든지 스토리를 제대로 만들든지. 엉성한 c급 영화.,0,곤지암
영화보고  평점달아보는게 태어나서 처음인데 .... 욕나와서 댓글을 난생첨 달아보다니....ㅡ.ㅡ;; 그래도 찍었는데  용기가 가상해서 1점은 줌....,1,곤지암
장난하냐  생각할수록 열받네,0,곤지암
하야소복 입은 한국형 귀신도 아니고 좀비가 왜 나오냐 스페인 좀비영화 REC 비긴즈 이라고 제목 정하지 이게 먼 곰지암 공포영화인지 모르겠다,0,곤지암
그레이브 인카운터 뺴긴듯,1,곤지암
아...낚여서 봄. 졸 유치.,0,곤지암
초 중반부까지 지루 끝그분  살짝살짝 소오름 나름 끝부분이 연출이 좋타고 느껴짐 젤 마지막 대장  죽는신은 별루 어디서가 많이 본듯 해서,5,곤지암
"킬링 타임도 않되고, 극단적으로 상영관에 나온 것이 이해가 않감. 저예산 영화보다 못함.  뭔 생각으로 상영을 기획한건지...",0,곤지암
외국영화 따라한 1인칭 최악의 영화  참 돈 아까워 ㅅㅂ,0,곤지암
대한민국 공포영화의 새 장을 연 영화.. 클라멘타인 이후 최고의 명작.. 대한민국 호러 영화의 전설이 될 영화임.. 국내 공포 영화는 곤지암 이전과 곤지암 이후로 나누어 질거임.. 곤지암은 클라멘타인  살라멘더와 함께 한국영화 3대 명작이 될거 활실.. ^^b,10,곤지암
그냥저냥  믹스된 분위기가 공포를 모방한 상황이 단조롭고 파운드푸티지 형식을 별로 좋아하지 않는 관계로 어지러운 카메라 동선에 얼굴을 들이민 연기자의 클로즈업된 얼굴들이 과해서 몰입은 애초에 저만치 날아간다.  급작스러운 전개에 급한 마무리 만큼 스릴은 마찬가지로 짐짝처럼 나뒹굴 뿐 압도감이 없다.,3,곤지암
페이크호러의 단점인 단순함과 지루함을 극복하지 못한 아쉬움과 그닥 생생하지 못한 녹화. 그렇지만 월하나 폐가나 너비게이션 등 그간의 페이크호러보다 일보약진한 느낌. 국내 페이크호러중에 라이브tv가 아직까지는 기억에 많이 남는다.,6,곤지암
연기자들 연기가 좀 그랬지만 충분히 잘 만든 영화인것 같음 기담에 나왔던 시부렁 시부렁 거리는 귀신을 다시 써먹은게 좀 아쉽..,7,곤지암
공포영화에 왠 ET가?,2,곤지암
캐시로봤는데 돈아까운영화 1위네.ㅋ 첨부터 지루하고 졸립고 놀라는장면에서 한번도안놀라고 하품하다끝났네. 애들연기도 오버스럽고... 무섭다는사람들머지? 옛날했던 위험한초대가 더무섭다. 나에겐 젤재미없는영화1위. 소문낼거임,1,곤지암
하......,1,곤지암
콧구멍만 실컷 구경한 느낌.. 콧구멍에 관한 영화랄까?,4,곤지암
촬영 기법과 내용은 진부하고 식상하지만 점프 스케어를 영리하게 잘 활용하고 후반부 연출이 꽤 좋다. 초중반의 실망스러움을 후반 20여분으로 만회할 수 있다,7,곤지암
무섭다. 나름 반전도 있고... 그래서 제 평점은?,8,곤지암
이런것도 영화라고 ㅎㅎ,0,곤지암
비슷한 영화도 장면도 많았지만 정석대로 잘 만들었네요.배우들의 비명이 몰입을 방해한다는게 큰 단점입니다.,5,곤지암
.,3,곤지암
"마지막 20분정도 ,,,,나름 노력한흔적은 있는데,,,,,호불호가 갈릴듯,,,",4,곤지암
극장가서 보며 코골고 자는 사람들............................누가 코 곤지암~얼마전 무료보기가 있어서 봤는데..................................얼마나 지루해서 힘들고 무서운지 혼났어요!,1,곤지암
소리 지르고 고함치고 귀청 떨어지겠다... 이게 공포영화냐....  내가 볼때 발성연습하는 가수들 영화다...,1,곤지암
이런 쓰레기 영상물은 매장 시켜야 함.,1,곤지암
휴~~~~~~ 뭐야 아까운 내 시간 ㅠㅠ,1,곤지암
한심한 영화,2,곤지암
샤롯 슴가 때문에 10점 ^^,10,곤지암
무서운 부분도 없고 그냥 배우들 공포에 떠는 얼굴만... 멀보라는건지 안본눈 사고싶은 ... 시간 아깝,0,곤지암
"고어영화는 싫어하고 심령이나 심리공포를 좋아하는 사람으로서 샬롯죽임당할 떄가 가장 잘 만들었다.(지현멈블링, 밀폐공간 귀신 대치)  그 이후도 그럭저럭 놀래키는건 괜찮았는데 끝이 좀 허무하고 무엇보다 귀신에 대한 스토리가 좀 부족하다는 생각이 들었다. 여고생 귀신이 나온다. 사진에 인형들고 있는 귀신이 나온다. 딱 이정도만 알려주니 놀래키는 정도에서만 끝내는 영화에 그친다는 한계가 있다. (ex, 헌티드 힐1)  닭냄새 난다는 장면과 끝에 503은 닭그네 비판하는점도 엿보인것 같고..  깨알 같이 알포인트 소제활용도 괜찮았다.  전반적으로 그레이브 인카운터같은 최근 해외 공포영화와 견주어도  그리 손색이 없다.",7,곤지암
알바동원했다고 확신한다 ㅠㅠ,0,곤지암
리뷰는  이제것  올려 본적이 없지만 열받고 약이올라서  논평함  쓰레기는 재활용도 가능하지만 이건 구제불능 이거 연출자 이름 일부러 외움 더시는 볼 일 없음,1,곤지암
블레어위치 모작. 제발 창의성 좀 발휘하길.. 신선하다는 사람들은 어린 친구들인가보네.,2,곤지암
너무재밌게봤어요너무무섭다고해서봤는데그다지무섭진않았어요곡성보단훨씬덜무서운것같애요,10,곤지암
전설의 고향이 100% 더 재밌다는 사람들은 꼰대인듯  어설픔에 방심한 공포영화,10,곤지암
"곤지암 곤지암 하길래 봤는데 그냥 '암'. 특히 극중 샬롯, 대장, 겉도는남자 등등해서... 보면 '암'걸립..아니 압니다..",1,곤지암
별 기대하지 않고 관람햇는데 새로운 신선하고 참신한 아이디어 영화인것 같다첨엔 그냥 다큐줄 알앗는데 스토리가 진행될수록 다큐를 가장한 재미있는  공포다.추천합니다. 1점을 뺸거는 더좋은 한국영화의 품질향상을 위한 저의 욕심입니다.,9,곤지암
어처구니 없어서 웃기만 했지 무섭진 않았다,1,곤지암
진짜 무섭지도 않는데 무섭다고 하는 알바 쓰레기들 짜증난다!!! 나 진짜 공포영화 보면 잠을 못 자는데 이 영화 보고 아무 생각 없이 그냥 잤다!!,1,곤지암
밑에 보지도 않고 댓글다는 알바새끼들 더글더글!  호러영화 매니아님을 자칭함. 솔직히 외국 호러무비는 정말 솔직히 시작만 그럴싸하고 뻔히 보이고 무섭지도 않음!   니.미 이 영화는 보다가 중간넘어서 부터는 완전 장난아니게 무서움!  첨 시작부터 도입부는 허듭할거 같더니 갈수록 몰입도가 우와 정말 장난아님!!  공포영화 매니아들에게 완전 개강추임!,10,곤지암
제인생최애영화! 무서우면서도 스릴넘쳐요,10,곤지암
이번주 주말에 볼려고하는데 이제 상영안하나요?,5,곤지암
평점 알바의 존재를 믿게  된 최초의 영화ㅋ,1,곤지암
영화포스터가 젤 무서운영화,1,곤지암
보지  마시기를  바랍니다..,0,곤지암
저가 무서운것을 좋아하는데 너무 재미있고 다른 공포영화보다 재미있었어요 감독님 짱짱짱짱 샤바샤바샤바샤바스스시사바바사뱌사뱌사뱌,10,곤지암
제 취향 ♡ ((찡긋,10,곤지암
개꿀같은느낌이든다 ㅋ,10,곤지암
곤지암 추천 안합니다 정말  재미없고  옛날  전설의고향이  더 재미 있습니다 감독도 노력은  했지만  솔직이  한 편으로  글올립니다 정말  최악 입니다 다시는  보기 싫고  지난 영화라도  세월이  지나면  생각나는 영화가 있든이   이건  아니라고 봅니다 영회를  보면서  어떤  부모하고 중학생  딸 둘 같이 왔는데   영화를 보면  부모한테  이런 말을  던지더라구요  엄마  다른거 보자  재미없다 ㅡㅡ ㅋㅋㅋ  추천은 안하고 싶네요,1,곤지암
73/0,7,곤지암
초반 카메라 흔들림이 어지럽긴 했는데  샬롯하고 지현 둘 씬에서 제일 무서웠음  지릴정도는 아니고...나도 모르게 c8욕이  세번정도 나옴   오늘 와이프 손 꼭 잡고 자야겠다,7,곤지암
아씨.... 무섭자나....,10,곤지암
"귀신들이 좀 터무니 없게 느껴지긴 했지만 뭐 다 그런 거니, 나름 재미있게 잘 봤습니다",8,곤지암
뻔한내용  저는 전혀 무섭지도않고 이동카메라  때문에 조금  어지럽고 실망,6,곤지암
실제 있었던 정신병원 폐가를 매개로 공포를 잘 이끌어내서 공포체험단과 감정이입이 잘되게 카메라를 연출해서 신선했음 공포영화는 소리지르고 무서운걸로 족하지 아니한가 가볍게 맘껏 무서울 준비하고 보면 Good !!!,9,곤지암
스토리가 없어서 어떻다하는데 파라노말 액티비티나 블레어위치같은  페이크 다큐 공포영화를 보며 스토리를 들먹이는게 웃기는 노릇임 이런류의 영화는 이런 쫄깃한 긴장감을 얼마나 주느냐가 퀄리티잊거임 잘만든영화임,9,곤지암
살롯 씬이 그나마 볼만했수다 그레이브 인카운터 + 블레어 위치 페이크다큐 공포에 워낙 내성이 생겨서리 Rec1편이 그나마 괜찮고 좀비물로 Dead Set  영드 추천,6,곤지암
진짜 ㅈㄴ스토리없음,1,곤지암
스토리도 없고 유치하고 시끄럽고.. 화면은 어지럽고.   이거 공포영화 맞아요? 그냥 3류도 안되는 4류급 영화 일반인이 찍은거 같음. 에효.. 내돈 돌려줘요.,0,곤지암
최악,1,곤지암
기담 본 사람은 절대 보지마시오 기담을 기대하고 보는순간 짜능나서 심장마비로 팝콘을 쏟을수도있음 ...,1,곤지암
팝콘 쏟았다는분 누굽니까?,5,곤지암
안보는게 최선이지만 이왕 봤으니 1점은 줍니다. 직관했고요.,1,곤지암
초반부터 산만했는데 중반에는 나아지나 싶더니 후반부에는 진짜 급하게 마무리하려는 느낌이 강하게 듭니다. 귀신도 cg가 너무 허술하네요.  보는내내 시간 아까워서 0점줄까 하다가 배우들 생각해서 1점 줍니다.,1,곤지암
초반 진행 다 좋았는데 뒤에 후반부 정리가 좀 안된거 같습니다. 마무리로 인해 많이 아쉬운 영화네요,6,곤지암
냉무,4,곤지암
평점 처음 남기네요.. 네.. 그렇습니다..,0,곤지암
난 진짜 무서웠는데ㅠㅠ 심야보는데 다른사람들은 조용히 보는데 나만 손으로 얼굴가리고 귀신 못봤어... 낮에 또볼거야ㅠㅠ,10,곤지암
빵점도 아깝다,0,곤지암
초반엔 싸구려 페이크다큐 공포영화 느낌이엇는데 나중엔 볼만했음 하지만 컨저링급은 아님,6,곤지암
이것도 공포영화라고 참나 머가 무섭다는거지 기묘한 이야기 처럼 스토리라도 있던가 이건 먼재미로 보는겨  점심때라 그런지 극장에 관객이 나혼자 밖에 없고 텅빈 극장에서 깜깜한데 혼자봐도 하나도 안무서워 ㅋㅋㅋ 참나 이게 무슨 공포영화라고 ㅋㅋㅋ,1,곤지암
그레이브인카운터도 보세요 재밌어요!,8,곤지암
저녁 12시 10분 영화를 봐서인가 졸려 뒤지는줄.. 귀신이 너무 귀여워서 웃음이 터져나왔다.. 나중귀신은 하승진 닮았네.. ㅋㅋㅋㅋㅋㅋㅋㅋ,1,곤지암
영화 보다 관객 비명에 놀랄 영화,5,곤지암
너무짧아서 다행이다 너무잘보고왔습니다,10,곤지암
"스토리에 재미나 몰입감을 추가했다면 충분히 무서울수 있는 장면 그 만큼 몰입이 안됬음. 컨셉부터가 유튜브라 카메라 앵글 한계는 있었지만, 나름 잘 극복한거 같음  연기자분들은 모두 최고였음",6,곤지암
쓰레기영화 도대체 뭐가 무섭다는건지... 스토리도 현실성이 떨어지고... 어지럽기만 촬영... 완죤 저예산으로 날로 먹는 영화....,0,곤지암
내 평생 이런 영화는 첨봄. 빵점도 아깝다. 내가 돈을 받아야 할듯,1,곤지암
가끔 깜놀 시키는 한국영화,7,곤지암
"우리나라에서 만든것치곤 나쁘지않지만 이미 비슷한 영화가 너무 많이 나온데다가 곤지암의 특성이 너무 없고, 감독의 의도가 뚜렷하게 보이지않아 상업적도 실험영화도 아무것도 아닌 영화됬다!",5,곤지암
난 나름 재밌게 봤는데; 쓰레기 까진 아니던데 단한번도 눈안감고 모든 귀신장면 정확히 다보고도 안무섭다는분들은 . . 담력인정;; 무섭던데 난ㅋㅋ 물론 배우들 약간 어설픈 연기력 허무한 결말등 단점도 있지만 . 나름 재밌게봄ㅋㅋ 게다가 샬롯 배우분. . 몸매. .,7,곤지암
그냥 애들 장난...  딱 돈 벌기 위해 만든 영화 3명 36000원 너무 아깝다.,1,곤지암
짧아서 다행이다.. 너무 지루함,2,곤지암
너무 대놓고 표절이라 실소하면서 봄,3,곤지암
무서움에 중점을 두고 본거면 헛본 영화일것같네요. 감독의 의도를 알아채니 그순간부터 이후에나오는 장면하나하나가 공포영화처럼 느껴지지않고 슬프고 안타까운 영화로 느껴졌습니다..,10,곤지암
의미를 알고보면 더 소름,10,곤지암
한국의 REC 따라하기 근데 망한듯,0,곤지암
곤지암은  많아야 280만.   270만에서 끝날것같다.........,10,곤지암
정말 개무서웠는데  사람들 평은 왜 보지도않고  안무섭다고 그러는건지 -,10,곤지암
장난하냐 이걸 영화라고 앞으로 영화도 개봉전 검증 받아야겠네 도저히  욕나와 못봐주겠다.,1,곤지암
평점1점준놈들은 분명히사회에불만이많은자들일거다 모든게부정적인사람들,8,곤지암
넘 무서워서 심장이 쫄기했어요,10,곤지암
얼굴만 나오고 소리지르고 하는게 90%임 --,1,곤지암
개플러들 ㄲㅈ,10,곤지암
거의 1시간 동안 지루해서 죽는 줄 알았네. 하품은 계속나고 중간 깜짝 놀래시려구 효과 준거 외에는 전체적으로 재미 없고 공포 영화 만들려고 노력했는데 이제까지 나온 공포영화 중 제일 재미 없는 듯...ㅠ.ㅠ,2,곤지암
완젼 너무 무서워서 죽을뻔. 대박 이다. 우리나라 공포영화중 최고!  진짜  내가 공포체험 하러 곤지암에  함께  있는줄..와..진짜 내스탈. 재미없다는사람이 있다는게 신기~~,10,곤지암
하나도 안 무서워요.  어이가 없어서 웃음이 났음. 소리땜에 몇번 놀란거 빼고... 학생들? 암튼 애들땜에 시끄러워서 집중이 안됨ㅜㅜ,1,곤지암
엄청무서웠고요 재미있는영화입니다 마지막부분에 하준이너무허무하게죽는것말고요  다들괜찮아 포기하면 나도포기한다이런말이나왔더라고요 한명이무서워서도망가고  여자들팀들은 두명을데리고도망가고있는데요 여자한명이 귀신빙의걸렸고요 다들죽었더라고요,10,곤지암
인기폭팔해랏,10,곤지암
엄청무서웠고재미있었습니다마지막부분으로가면서하준이너무허무하게죽은것말곤괜찮았는데다들지들은얼마나잘만든다고이게공포영화냐느니돈이아깝다느니지랄들떠는데반이나따라갈수있냐면전에대놓고얘기해보지얼굴앞에선말도못꺼낼것들이,10,곤지암
이거보고 가족끼리 싸웠다. 이렇게 재미없고 시간낭비 돈낭비 한 영화는 내인생 첨이다. 케이블에서하는 삼류~백류영화보다 못하다. ㄱㅅㅂ 짜증,1,곤지암
이것도 영화라고 만들었냐. 돈이 아깝다.,1,곤지암
영화 스토리는 뭐 없지만 공포영화로서 신선함이 있었다. 재밌게 봤다.,8,곤지암
이것도 공포영화냐?,2,곤지암
"예고편은 역시 믿을께 못돼  욕나온다고 할만큼 무서움이 가득하다 해서 봤는데, 니들이 알까모르겠다만 옛날 티비 드라마 전설의 고향이란 방송이 100는 재밌다..돈주고 이걸 보다니 알바들한테 이번엔 내가 제대로 당했다...평정 빵점",0,곤지암
이것도 영화라고 참나 한심하고 돈이 아까웠어요.,2,곤지암
잼있었어요!,10,곤지암
미국+일본 영화의 트렌디를 믹스한 영화~ 진짜 노잼~,1,곤지암
이런 재미 없는 영화 처음 봄..  진짜 이건 아니다.. 천원 주고도 안 본다,1,곤지암
재미 있어요.,9,곤지암
알바들의 승리   ᆢ살다살다 이런 기가찬 영화첨 봄  영화비 만원 불우이웃돕기를  차라리 할걸  공동묘지에서 흰소복입은 여자가 더 무서울듯,0,곤지암
진심 이거 보면서 안운사람 없을듯 너무 감동적 이였다,10,신과함께
너무너무 재미있어요ㅜㅜㅜ,10,신과함께
평점이 너무 높아서 1점 줌  전형적인 한국섹 신파극  스토리가 이렇게 유치한데  인기 많은거 노이해,1,신과함께
이때까지 본 한국 영화중에 CG가 거의 완벽한듯ㅋ 캐릭터들도 다 들 잘 어울리고 그리고 진짜 오랜만에 펑펑 울었네ㅎ,10,신과함께
난 유치하고 노잼이던데... 많은 사람들이 좋다고 하니...... 내가 이상한걸까?,1,신과함께
난...펑펑울었는데ㅠㅠㅠㅠㅠ 댓글이.....ㅠㅠㅠㅠㅠㅠ,10,신과함께
생각보다 많이 유치하네요. 신들이 팔랑귀고 인간보다 많이 어설퍼 보여요. 이야기 전개도 진부하기 짝이 없고 ...,2,신과함께
김동욱 배우님의 가슴 절절한 고백에 폭풍눈물,9,신과함께
개꿀잼,10,신과함께
정말 유치한 영화에 이렇게 관객이 오다니? 정말 신기하네? 만화영화도 아니고 말이되나 아무리영화라도?,1,신과함께
개꿀~ 2탄에 차태현인 안나오다니 ㅠㅠ,10,신과함께
핵  꿀잼,9,신과함께
솔직히 유치하고 신파 지긋지긋 하다 ㅋ,6,신과함께
영화를 보는 내내 드는 생각이 이런 영화에 어쩌다 관객이 1400만이나 들었을까 하는거다. 시간이 남아서 끝까지 봤다만 1점도 아까운 영화.,0,신과함께
어느정도  재미는 있지만 내용이 유치함,7,신과함께
해워재밌는 보통만족. 근데 강림은 자홍의 어머니를 보고 왜 무슨이유로 자신의 어머니를 떠올렸나요? 집나간 김자홍이 어머니가 냄비 태운것을 어떻게 알았을까요? 덕춘은 왜 해원맥과 손바닥을 쳐주나요? 자홍의 어머니하고 허춘삼할아버지는 무슨 관계이길래 병문안까지 오나요? 해원맥은 왜 자홍을 아저씨라고 부르며 막말할까요? 그렇게 아저씨도 아니고 강림도 자홍에게 존대말 하는데요. 그리고 자홍이 죽은후 그화재현장에서 해원맥이 나타나고 그자리에서 해원맥은 강림이 자홍의 장례식장에 갔다고 했는데 도데체 어떻게 된일이까요? 염라대왕을 지키는 그 거대한 것들은 그속에 사람이 들어가있나요? 아니면 프로그램으로 조작된걸까요? 강림은 저승사자 신의 모습인데 어떻게 사람들앞에 모습을 보일수 있었나요? 강림이 자홍의 어머니에게 뉴스를 보고 달려왔다고 했는데 그말이 사실이라면 이미 병원 장례식장에 왔어야하는건 아닌가요?,9,신과함께
"혼란스러운 이야기 전개와 너무 뻔한 스토리 전개. 게다가 재미도 없다. 앵간하면 대중 의견 수렴하는 편인데, 이건 못 받아들이겠다.",1,신과함께
그넘의 억지감동과 억지음악 제발좀....,4,신과함께
IPtv로 봤는데 이게 정말 재밌어요? 너무 유치해서 황당한 수준.,0,신과함께
감독 수준;,0,신과함께
원작에 비하면 스토리가 좀 아쉽지만 영화적으론 볼만했음 연기는 하정우 아니였음 어쩔뻔했나 느낄정도.cg연기도 역시 연기를 잘해야 잘하나봄,8,신과함께
너무 재밋고 감동적인 영화이다,10,신과함께
재미도 있어고 스토리도 좋았으나 무엇인가 부족한듯한 느낌이 있네요.,8,신과함께
"이미 웹툰으로 시나리오가 완벽하게 나온 상태에서 신파극과 유치함으로 가득 담아낸 의아한 영화. CG나 로케, 인력, 소품 모든 좋은 조건들속에서 왜 이렇게 뽑았는지는 아무래도 창의적이고 과감한 연출보다는 잿밥에 더 관심이 많았던 뱃사공이 많았던걸로 보임",6,신과함께
원작이 신선한 내용이라 각색하였어도 스토리 나쁘지 않고 액션과 감동이 적절히 섞여있다.,7,신과함께
강추!!!,9,신과함께
1점도아깝네 이렇게 대놓고 신파인영화 앞으로는 안나왔으면 국민을 개돼지로보나,1,신과함께
"코믹적인 부분때문에 피식하고, 게임하는것 같은 장면에선 멋진부분도있고, 어머니 나오는 아련한부분도, 전체적으로 무슨말하고 싶은지 난해하지않고 쉬운영화네요 볼만했습니다",8,신과함께
흔하디 흔한 한국형 판타지,6,신과함께
좋아요,10,신과함께
재밌게 봤는데 뭐가 문제지?,9,신과함께
명작을 아주 난도질을 해났네  특수효과 감독만 하세요,5,신과함께
이 영화 퍼 갑니다 2018년5월01일 5시4분  https://youtu.be/NElji6MW2m8  위 링크에 영상 잇습니다 감사합니더,10,신과함께
